#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
###### Event/decision/modifier definitions;;;;;;;;;;;;;;x
###### Druidic rebirth;;;;;;;;;;;;;;x
reinstate_celtic_rites;Reinstate Celtic Rite;;;;;;;;;;;;;x
reinstate_celtic_rites_desc;With the help of our court wizard, we could reinstate much of the old Celtic ways.;;;;;;;;;;;;;x
invite_bard_to_court;Invite a Bard to Court;;;;;;;;;;;;;x
invite_bard_to_court_desc;We could patronize one of the many bards wondering the realms and have them serve in our court.;;;;;;;;;;;;;x
celtic_ways;Celtic Rites;;;;;;;;;;;;;x
celtic_ways_desc;This character has taken up ancient Celtic traditions.;;;;;;;;;;;;;x
EVTDESCancrel.0000;A faint whisper draws your attention and you find a haggard old man in a dark corner of your castle. Before you have a chance to throw him out, he explains that he is a wizard. He claims to be powerful in the ways of the old gods, and he has come to offer you his services.;;;;;;;;;;;;;x
EVTOPTAancrel.0000;A man should keep eyes on all matters.;;;;;;;;;;;;;x
EVTOPTBancrel.0000;Strange man, begone!;;;;;;;;;;;;;x
begone_sorcerer;You send the pagan away.;Vous faites sortir cette misérable créature.;Ihr schickt die elende Kreatur fort.;;Echas a la criatura miserable.;;;;;;;;;x
EVTOPTAancrel.0036;Because I can.;Parce que je le peux.;Weil ich es kann.;;Porque puedo.;;;;;;;;;x
EVTOPTBancrel.0036;I... I wouldn't...;Je... Je ne veux pas...;Ich… ich kann nicht…;;Yo… Yo no lo haría…;;;;;;;;;x
EVTDESCancrel.0037;The vates fetch your son, [From.GetTitledFirstName], from his dungeon and lead him to the grove. There he is layed down on the ground. Before the druid plunges his knife into him, your son looks at you with tearful eyes. Please don't, [Root.GetFatherMother]... please don't.;Les gardes vont chercher votre fils, [From.GetTitledFirstName], au cachot et l'escortent au temple. On lui passe la corde au cou et on la fixe sur une branche de chêne solide. Avant que vos gardes tirent sur la corde, votre fils vous regarde en larmes. 'S'il-vous-plait, [Root.GetFatherMother]... ne faites pas ça !';Die Wachen zerren Euren Sohn, [From.GetTitledFirstName], aus Eurem Verlies hin zum Tempel. Sie legen eine Schlinge um seinen Hals und das Seil wird über den stabilen Ast einer Eiche geworfen. Bevor Eure Männer an dem Seil ziehen, blickt Euch Euer Sohn tränenverhangen an. “Bitte tut das nicht, [Root.GetFatherMother], bitte nicht.”;;Los guardias van a buscar a tu hijo, [From.GetTitledFirstName], a su mazmorra y lo llevan al templo. Allí le ponen la soga al cuello, y lanzan la cuerda a una robusta rama de un roble cercano. Antes de que tus hombres tiren de la cuerda, tu hijo te mira con ojos llorosos. “No por favor, [Root.GetFatherMother]..., no por favor.”;;;;;;;;;x
EVTOPTAancrel.0037;Do it, men.;Soldats, allez-y.;Macht weiter, Männer.;;Hacedlo, hombres.;;;;;;;;;x
EVTOPTBancrel.0037;I can't do this... not to my own boy...;Je ne peux pas faire ça... pas à mon propre fils...;Ich kann das nicht… nicht mein eigener Junge…;;No puedo hacerlo… no a mi chico…;;;;;;;;;x
EVTDESCancrel.0038;Your daughter, [From.GetTitledFirstName], is pulled from her dungeon and brought to the grove by the vates. As the druid slowly puts his hands around her neck, she looks at you with a desperate yet piercing glare. Is this really what you have been reduced to, [Root.GetFatherMother]? To do this... against your own daughter?;Les gardes sortent votre fille, [From.GetTitledFirstName], du cachot et la traînent au temple. Alors qu'ils lui passent la corde au cou, elle vous envoie un regard désespéré mais acéré. 'Êtes-vous donc vraiment descendu aussi bas, [Root.GetFatherMother] ? Faire ça... à votre propre fille ?';Eure Tochter, [From.GetTitledFirstName], wird aus Eurem Verlies gezerrt und von den Wachen zum Tempel gebracht. Als sie eine Schlinge um ihren Hals legen, blickt sie Euch verzweifelt und dennoch stechendem Blick an. “Ist dies wirklich alles, was noch von Euch übrig ist, [Root.GetFatherMother]? Eine solche Tat… gegen Eure eigene Tochter?”;;Tu hija, [From.GetTitledFirstName], es sacada a empujones de su mazmorra y traída al templo por tus guardias. Mientras le ponen la soga al cuello, te mira con ojos desesperados y mirada penetrante.”¿Esto es a lo que te han reducido, [Root.GetFatherMother]? ¿Para hacer esto… contra tu propia hija?”;;;;;;;;;x
EVTOPTAancrel.0038;You have left me with little choice.;Vous ne m'avez pas vraiment laissé le choix.;Ihr lasst mir keine andere Wahl, mein Kind.;;No me has dejado mucha opción.;;;;;;;;;x
EVTOPTBancrel.0038;No, send her back... not to my girl...;Non, renvoyez-là... je ne peux faire ça à ma fille...;Nein, bringt sie zurück… nicht mein kleines Mädchen…;;No, lleváosla… no a mi hija…;;;;;;;;;x
EVTDESCancrel.0039;[From.GetTitledFirstName] is brought from your dungeons by the vates and placed near the well in front of the grove. As they start plunging [From.GetHerHim] in the cold water, [From.GetFirstName] cries out to you. Don't do this, [Root.GetFirstName]! We are family and of the same blood!;Les gardes traînent [From.GetTitledFirstName] depuis les cachots jusqu'à la potence à l'extérieur du temple. Lorsqu'ils lui passent la corde au cou, [From.GetFirstName] hurle à votre attention. 'Ne faites pas ça, [Root.GetFirstName] ! Nous sommes de la même famille, nous sommes du même sang !';[From.GetTitledFirstName] wird von den Wachen aus Eurem Verlies zum Galgen vor dem Tempel gebracht. Als sie die Schlinge um [From.GetHerHis] Hals legen, ruft [From.GetFirstName] flehentlich zu Euch. 'Tut dies nicht, [Root.GetFirstName]! Wir sind eine Familie und von gleichem Blute!';;Los guardias llevan a [From.GetTitledFirstName] desde tus mazmorras hasta la horca enfrente del templo. Mientras le ponen la soga alrededor de [From.GetHerHis] cuello,  [From.GetFirstName] te grita. “¡No lo hagas, [Root.GetFirstName]! ¡Somos familia de la misma sangre!”;;;;;;;;;x
EVTOPTAancrel.0039;Yes, and that only proves my devotion to Manawydan.;Oui, et cela prouve mon grand dévouement envers Odin. ;Ja, und dies beweist meine Hingabe zu Odin.;;Sí, y eso sólo prueba mi devoción a Odín.;;;;;;;;;x
EVTOPTBancrel.0039;It is true... [From.GetSheHe] is kin.;C'est vrai... [From.GetSheHe] est de ma famille.;Es ist wahr… [From.GetSheHe] gehört zur Verwandtschaft.;;Es verdad… [From.GetSheHe] es pariente.;;;;;;;;;x
EVTDESCancrel.0040;Your spouse, [From.GetTitledFirstName], is dragged in the middle of the grove as the vates readie his weapon. In a last desperate effort to save  [From.GetHerselfHimself], [From.GetFirstName] calls out to you for mercy. I have always loved you, [Root.GetFirstName]... and I always will.;Les gardes traînent [From.GetTitledFirstName], votre époux/épouse, jusqu'à la potence en face du temple et lui passent la corde au cou. Dans un ultime effort désespéré pour sauver sa vie, [From.GetFirstName] demande grâce en criant. 'Je vous ai toujours aimé(e), [Root.GetFirstName]... et je vous aimerai toujours.';Euer Ehepartner, [From.GetTitledFirstName], wird aus Eurem Verlies zum Galgen vor dem Tempel gebracht und die Wachen legen eine Schlinge um [From.GetHerHis] Hals. In einem letzten, verzweifelten Aufbegehren, [From.GetHerselfHimself] zu retten, fleht [From.GetFirstName] Euch um Gnade an. 'Ich habe Euch immer geliebt, [Root.GetFirstName]... und ich werde Euch immer lieben.';;Tu esposa, [From.GetTitledFirstName], es arrastrada a la horca delante del templo y los guardias le ponen la soga alrededor de [From.GetHerHis] cuello. En un último esfuerzo por salvarse a [From.GetHerselfHimself], [From.GetFirstName] te pide misericordia. “Siempre te he querido, [Root.GetFirstName]... y siempre te querré”;;;;;;;;;x
EVTOPTAancrel.0040;Forgive me then, my love, but this is how it must be.;Dans ce cas, pardonne-moi, mon amour, il ne peut en être autrement.;Vergebt mir, meine Liebe, doch dies ist unvermeidlich.;;Perdóname entonces, mi amor, pero es lo que tiene que ser.;;;;;;;;;x
EVTOPTBancrel.0040;No, this is too much... I can't permit it.;Non, ça va trop loin... Je ne peux pas permettre ça.;Nein, das ist zuviel… Ich kann das nicht zulassen.;;No, esto es demasiado… No puedo permitirlo.;;;;;;;;;x
EVTDESCancrel.0041;From deep within your dungeons, your guards bring out [From.GetTitledFirstName], your Skræling prisoner. As they drag [From.GetHerHim] to the front of the grove and the druid sprinkles [From.GetHerHis] face with blood, the Skræling shouts something in [From.GetHerHis] own language and stares at you defiantly.;Depuis les profondeurs de vos cachots, vos gardent sortent [From.GetTitledFirstName], votre prisonnier skræling. Pendant qu'ils le traînent en face du temple et lui passent la corde au cou, le Skræling hurle quelque chose dans sa langue et vous envoie un regard provocateur.   ;Aus den Tiefen Eures Verlieses bringen die Wachen [From.GetTitledFirstName], Euren Skræling-Gefangenen. Als sie [From.GetHerHim] vor den Tempel zerren und die Schlinge um [From.GetHerHis] Hals legen, ruft der Skræling etwas in [From.GetHerHis] eigenen Sprache und starrt Euch verächtlich an.;;Desde lo profundo de tus calabozos, los guardias traen a [From.GetTitledFirstName], tu prisionero Skraeling. Mientras le arrastran a [From.GetHerHim] al frente del templo y ponen la soga alrededor de [From.GetHerHis] cuello, el Skraeling grita algo en [From.GetHerHis] idioma y te mira desafiante.;;;;;;;;;x
EVTOPTAancrel.0041;Let us show you how a proper human sacrifice is done.;Nous allons vous montrer comment on sacrifie un humain.;Lasst uns zeigen, wie ein richtiges Menschenopfer aussieht.;;Déjanos enseñarte como se hace un verdadero sacrificio humano.;;;;;;;;;x
EVTOPTBancrel.0041;No, this brave Skræling shall live to see another day.;Non, ce brave Skræling verra le soleil se lever demain.;Nein, dieser tapfere Skræling soll leben.;;No, este valiente Skraeling tiene que vivir para ver otro día.;;;;;;;;;x
EVTDESCancrel.0042;[FromFrom.GetTitledFirstName] is dragged to the great oak in the middle of the grove and forced to [FromFrom.GetHerHis] knees. Soon [FromFrom.GetFirstName]'s body lies limply on the cold ground.;On traîne [FromFrom.GetTitledFirstName] jusqu'au gros chêne en face du temple et on lui passe la corde autour du cou. Bientôt, son corps pendouille mollement à l'une des branches de l'arbre, oscillant au gré du vent.;[FromFrom.GetTitledFirstName] wird zu der großen Eiche vor dem Tempel gezerrt und eine Schlinge wird um [FromFrom.GetHerHis] Hals gelegt. Schon bald schwingt [FromFrom.GetFirstName]s Körper leblos in der kalten Brise von einer der Astgabeln.;;[FromFrom.GetTitledFirstName] es arrastrado al gran roble enfrente del templo y le ponen la soga alrededor de [FromFrom.GetHerHis] cuello. Pronto, el cuerpo de [FromFrom.GetFirstName] cuelga sin fuerza en la brisa desde una de las ramas del árbol.;;;;;;;;;x
EVTOPTAancrel.0042;This should please the gods!;Cela devrait plaire aux dieux !;Das sollte die Götter zufrieden stellen!;;¡Esto le gustará a los dioses!;;;;;;;;;x
EVTDESCancrel.0043;Your liege's guards have brought a Christian, [FromFrom.GetTitledFirstName], to the big oak in the middle of the grove. As the druid slowly circles [FromFrom.GetHerHim], [FromFrom.GetSheHe] continues to prattle on about the Holy Spirit and how we shall all suffer in Hell for our sins... but soon [FromFrom.GetSheHe] speaks no more.;Les gardes de votre seigneur ont amené un chrétien, [FromFrom.GetTitledFirstName], sous le grand chêne en face du temple. Alors qu'on lui passe la corde au cou, [FromFrom.GetSheHe] continue à débattre à propos du Saint-Esprit et du fait que nos péchés nous mèneront droit en Enfer... puis [FromFrom.GetSheHe] se tait à jamais.;Die Wachen Eures Lehnsherren haben einen Christen, [FromFrom.GetTitledFirstName], zur großen Eiche vor dem Tempel gebracht. Selbst als die Schlinge um [FromFrom.GetHerHis] Hals gelegt wird, brabbelt er weiter vom Heiligen Geist und dass wir alle für unsere Sünden in der Hölle schmoren werden... doch schon bald verstummt [FromFrom.GetTitledFirstName].;;Los guardias de tu señor han traído a un Cristiano, [FromFrom.GetTitledFirstName], al gran roble delante del templo. Mientras ponen la soga alrededor de [FromFrom.GetHerHis] cuello, [FromFrom.GetSheHe] sigue balbuceando sobre el Espíritu Santo y cómo todos sufriremos  en el Infierno por nuestros pecados… pero pronto [FromFrom.GetSheHe] ya no habla más.;;;;;;;;;x
EVTDESCancrel.0044;[FromFrom.GetTitledFirstName], a Mohammedan from your liege's dungeons, has been brought to the grove and will now be sacrificed to the gods. As [FromFrom.GetSheHe] is forced to [FromFrom.GetHerHis] knees in front of a small pond, [FromFrom.GetSheHe] quotes a passage from their holy book right up until the vates plunge [FromFrom.GetHerHis] head in the water.;[FromFrom.GetTitledFirstName], un mahométan sorti des cachots de votre seigneur, a été conduit au temple et sera sacrifié aux dieux.  Alors qu'on lui passe la corde au cou, [FromFrom.GetSheHe] cite un passage de son livre sacré jusqu'à ce que le noeud se resserre et que ses pieds quittent le sol.;[FromFrom.GetTitledFirstName], ein Mohammedaner aus dem Kerker Eures Lehnsherren, wurde vor den Tempel gebracht und wird jetzt den Göttern geopfert. Als die Schlinge um [FromFrom.GetHerHis] Nacken gelegt wird, zitiert  [FromFrom.GetSheHe] einen Passus aus der Heiligen Schrift, bis sich das Seil straff spannt und [FromFrom.GetHerHis] Füße in der Luft baumeln.;;[FromFrom.GetTitledFirstName], un Mahometano de las mazmorras de tu señor, ha sido llevado al templo y será sacrificado a los dioses. Mientras le ponen la soga alrededor de [FromFrom.GetHerHis] cuello, [FromFrom.GetSheHe] cita un pasaje de su libro sagrado hasta que la cuerda se aprieta y [FromFrom.GetHerHis] pies se levantan del suelo.;;;;;;;;;x
EVTDESCancrel.0045;Your liege has told [From.GetHerHis] men to fetch [FromFrom.GetTitledFirstName], [From.GetHerHis] own brother, from the dungeons. [From.GetFirstName] betrays no emotion as [FromFrom.GetFirstName] is brought down to his knees in the middle of the grove, and soon his severed head can be seen rolling on the ground.;Votre seigneur a demandé à ses hommes de ramener des cachots [FromFrom.GetTitledFirstName], son propre frère. [From.GetFirstName] ne montre aucune émotion alors que [FromFrom.GetFirstName] est conduit à la potence dressée face au temple. Peu de temps après, on peut voir son cadavre se balancer lentement au gré du vent.;Euer Lehnsherr hat [From.GetHerHis] Männern befohlen, [FromFrom.GetTitledFirstName], [From.GetHerHis] eigenen Bruder aus dem Kerker zu holen. [From.GetFirstName] zeigt keine Regung, als [FromFrom.GetFirstName] zu den Galgen vor dem Tempel gebracht wird und schon bald schwingt eine schlaffe Leiche im Wind.;;Tu señor le ha dicho a [From.GetHerHis] hombres que busquen a [FromFrom.GetTitledFirstName], [From.GetHerHis] propio hermano, en las mazmorras. [From.GetFirstName] no muestra ninguna emoción mientras llevan a [FromFrom.GetFirstName] a la horca delante del templo, y pronto se puede ver su cuerpo meciéndose alante y atrás en el viento.;;;;;;;;;x
EVTDESCancrel.0046;It seems your liege has decided to sacrifice [FromFrom.GetTitledFirstName], [From.GetHerHis] own sister, to the gods. She has been brought out from [From.GetFirstName]'s dark dungeons, and while she squints her eyes in the unfamiliar daylight, the vates force her to her knees. Moments later her eyes are forever dead and listless.;Il semble que votre seigneur ait décidé de sacrifier aux dieux [FromFrom.GetTitledFirstName], sa propre soeur. On la sort des sombres cachots de [From.GetFirstName] et elle a à peine le temps de s'habituer à la lumière du jour que les gardes lui ont déjà passé la corde au cou. Quelques instants plus tard, ses yeux sont figés pour l'éternité.;Euer Lehnsherr hat beschlossen [FromFrom.GetTitledFirstName], [From.GetHerHis] eigene Schwester den Göttern zu opfern.  Sie wurde aus [From.GetFirstName]s Kerkern geführt. und während sie ihre Augen noch im ungewohnten Tageslicht zusammenkneift, legen die Wachen schon die Schlinge um ihren Hals. Augenblicke später bleiben ihre Augen für immer tot und glanzlos.;;Parece que tu señor ha decidido sacrificar a [FromFrom.GetTitledFirstName], [From.GetHerHis] propia hermana, a los dioses. La han traído  de la oscura mazmorra de [From.GetFirstName], y mientras acostumbra sus ojos a la luz del día, los guardias le ponen la soga al cuello. Momentos después sus ojos están cerrados para siempre.;;;;;;;;;x
EVTDESCancrel.0047;To your surprise, [FromFrom.GetTitledFirstName] orders [FromFrom.GetHerHis] guards to bring out [FromFrom.GetTitledFirstName] - [FromFrom.GetHerHis] own father. He is sprinkled with blood and led to the nearest pit, soon he joins the others laying at the bottom of the pit with dead, gaping eyes.;À votre grand étonnement, [FromFrom.GetTitledFirstName] a ordonné à ses gardes de faire sortir [FromFrom.GetTitledFirstName], son propre père. On le conduit à la potence dressée face au temple où il rejoint bien vite les autres corps qui se balancent aux branches, mort, les yeux grand ouverts.;Zu Eurer Überraschung befiehlt [FromFrom.GetTitledFirstName] [FromFrom.GetHerHis] Wachen, [FromFrom.GetTitledFirstName] aus dem Kerker zu holen - [FromFrom.GetHerHis] eigener Vater. Er wird zu den Galgen vor dem Tempel gebracht und schließt sich schon bald den anderen an, die schlaff und mit leblos starrenden Augen von den Ästen hängen.  ;;Para tu sorpresa, [FromFrom.GetTitledFirstName] ordena a [FromFrom.GetHerHis] guardias que saquen a [FromFrom.GetTitledFirstName], [FromFrom.GetHerHis] propio padre. Es traído a la horca delante del templo, y pronto se une a los otros colgando sin fuerzas de las ramas, con enormes ojos muertos.;;;;;;;;;x
EVTDESCancrel.0048;[FromFrom.GetTitledFirstName], the mother of your liege, appears at the grove flanked by guards, and to your surprise they escort her right up to the druid. She pleads in vain with [From.GetTitledFirstName], but [From.GetSheHe] will not be moved. Within moments, the knife of the druid his sheathed deep in her lifeless body.;[FromFrom.GetTitledFirstName], la mère de votre seigneur, arrive au temple, escortée par des gardes et, à votre grand étonnement, ils la conduisent droit à la potence. En vain, elle implore [From.GetTitledFirstName], mais [From.GetSheHe] reste de glace. Quelques instants plus tard, son corps se balance à une branche d'arbre près du temple, à côté des autres offrandes.;[FromFrom.GetTitledFirstName], die Mutter Eures Lehnsherren, erscheint flankiert von Wachen vor dem Tempel. Zu Eurer Überraschung wird sie zu den Galgen geführt. Sie fleht um Gnade, doch [From.GetTitledFirstName] lässt sich nicht erweichen. Kurz darauf baumelt sie zwischen den anderen Opfergaben in den Bäumen vor dem Tempel.;;[FromFrom.GetTitledFirstName], madre de tu señor, aparece en el templo flanqueada por guardias, y para tu sorpresa la escoltan hasta la soga.  Ella implora en vano con [From.GetTitledFirstName], pero [From.GetSheHe] no se conmoverá. En momentos, ella cuelga al lado de las otras ofrendas en los árboles fuera del templo.;;;;;;;;;x
