EVTOPT_atom_birth_ritualgoodparent;[Root.Religion.GetRandomGodName] be praised!;;;;;;;;;;;;;x
EVTDESC_atom_birth_ritualbadparent;Your [GetFromRelation] is brought to the chamber of blessings. The priest removes the sacred totems of [From.Religion.GetRandomGodName] from a heavy metal reliquary. She touches each relic to the associated part of the infant's body: forehead, sternum, palm, groin, and heel. \n\n[From.GetFirstName] begins to cry, and is screaming before the ritual is over. You see a red mark on [From.GetPossPronoun] skin, and can only hope the injury is minor.;;;;;;;;;;;;;x
EVTOPT_atom_birth_ritualbadparent;[Root.Religion.GetRandomGodName] has not been kind.;;;;;;;;;;;;;x
atom_bless;Blessing of the Atom;;;;;;;;;;;;;x
atom_bless_desc;This character has received the Blessing of the Atom.;;;;;;;;;;;;;x
atom_curse;Cursed by the Atom;;;;;;;;;;;;;x
atom_curse_desc;This character exhibited a strong negative reaction when receiving the Blessing of the Atom as a child.;;;;;;;;;;;;;x
atom_deny;Denied the Atom;;;;;;;;;;;;;x
atom_deny_desc;This character was denied the Blessing of the Atom by their parents.;;;;;;;;;;;;;x
salvage_firearm;Firearmed;;;;;;;;;;;;;x
salvage_firearm_desc;In possession of a functioning pre-calamity firearm. This trait has been deprecated in favor of artifacts.;;;;;;;;;;;;;x
salvage_calculator;Calculator;;;;;;;;;;;;;x
salvage_calculator_desc;In possession of a functioning pre-calamity mechanical calculating device. This trait has been deprecated in favor of artifacts.;;;;;;;;;;;;;x
salvage_watch;Timekeeper;;;;;;;;;;;;;x
salvage_watch_desc;In possession of a functioning pre-calamity clockwork timekeeper. This trait has been deprecated in favor of artifacts.;;;;;;;;;;;;;x
salvage_typewriter;Typewriter;;;;;;;;;;;;;x
salvage_typewriter_desc;In possession of a functioning pre-calamity mechanical lettering device. This trait has been deprecated in favor of artifacts.;;;;;;;;;;;;;x
salvage_telescope;Far-Seer;;;;;;;;;;;;;x
salvage_telescope_desc;In possession of a functioning pre-calamity portable telescope. This trait has been deprecated in favor of artifacts.;;;;;;;;;;;;;x
salvage_textbooks;Bookman;;;;;;;;;;;;;x
salvage_textbooks_desc;In possession of several intact pre-calamity academic books. This trait has been deprecated in favor of artifacts.;;;;;;;;;;;;;x
rustcult_salvage;Salvage Expedition;;;;;;;;;;;;;x
rustcult_salvage_desc;The techpriests need a constant supply of salvaged Old World technology to continue their studies, and a lucky salvager might find himself wielding a powerful tech prize.;;;;;;;;;;;;;x
EVTNAME_salvage_describe;Salvage Expedition;;;;;;;;;;;;x
EVTDESC_salvage_describe;The people of the Old World left many amazing artifacts behind. Powerful weapons, tools that aid in all varieties of work, machinery our most brilliant Techpriests do not fully understand, and beautiful objects our finest artisans cannot replicate. Much of the Old World is gone, consumed by centuries of rust, but a few rare artifacts survive in workable condition...\n\nAcquiring such an artifact will not only bring me wealth and prestige, it is the sacred duty of all followers of [Root.Religion.GetRandomGodName].;;;;;;;;;;;;x
EVTOPT_salvage_describe;Hmmm, where will I find good salvage?;;;;;;;;;;;;x
EVTDESC_salvage_choosesite;You check the maps, and have located several potential expedition sites in the province of [From.GetName]. The people of [From.GetName] follow the [From.Religion.GetName] faith, and are culturally [From.Culture.GetName].\n\nProvinces populated by infidels are more likely to contain items of the Old World, since they do not have the traditions of salvage.;;;;;;;;;;;;x
EVTDESC_salvage_choosesite_accept;That will be my destination.;;;;;;;;;;;;x
EVTDESC_salvage_choosesite_reject;That province is unacceptable.;;;;;;;;;;;;x
EVTDESC_salvage_prepare;Before leaving on your Salvage Expedition to [From.GetName], it would be wise to make preparations.;;;;;;;;;;;;x
EVTOPT_salvage_prepare_start;Set out with your men.;;;;;;;;;;;;x
EVTOPT_salvage_prepare_research;Consult the Techpriests for good salvage locations.;;;;;;;;;;;;x
EVTOPT_salvage_prepare_warband;Assemble a battle-hardened warband to accompany you.;;;;;;;;;;;;x
EVTOPT_salvage_prepare_envoys;Send envoys ahead to smooth your travels.;;;;;;;;;;;;x
EVTNAME_salvage_unfriendly;Unfriendly Locals;;;;;;;;;;;;x
EVTDESC_salvage_unfriendly;You arrive in [From.GetName], and many of the local residents are distrustful or outright hostile towards you and your men. You notice them watching you surreptitiously and talking amongst themselves, and have a difficult time finding a place to rest.;;;;;;;;;;;;x
EVTOPT_salvage_unfriendly_ignore;Ignore them.;;;;;;;;;;;;x
EVTOPT_salvage_unfriendly_warband;We're well armed, they won't risk attacking us.;;;;;;;;;;;;x
EVTOPT_salvage_unfriendly_envoys;My envoys have arranged for safe passage.;;;;;;;;;;;;x
EVTOPT_salvage_unfriendly_intrigue;Try to keep a low profile.;;;;;;;;;;;;x
EVTDESC_salvage_provowner;Rust Cultists from a nearby realm are attempting to salvage Old World artifacts from your lands in [Root.GetName]. Their presence seems to be drawing the ire of the local [Root.Religion.GetName] population, who are preparing for a confrontation with them.;;;;;;;;;;;;x
EVTOPT_salvage_provowner_violence;Let the locals drive them away.;;;;;;;;;;;;x
EVTOPT_salvage_provowner_peaceful;We must avoid bloodshed.;;;;;;;;;;;;x
EVTDESC_salvage_peaceful;Mixed among the local residents in [From.GetName], you see the occasional soldier wearing the colors of [From.Holder.GetTitledFirstName]. Fortunately, the soldiers seem to be ensuring that order is maintained and the locals allow you to pass without conflict.;;;;;;;;;;;;x
EVTNAME_salvage_violence;Hostile Locals;;;;;;;;;;;;x
EVTDESC_salvage_violence;Your continued presence in [From.GetName] has drawn the ire of the local peasantry, and you are now confronted by a disorganized mob of angry villagers. They may not be well armed, and they're certainly not well trained...\n\n...but there are a lot of them.;;;;;;;;;;;;x
EVTOPT_salvage_violence_flee;We should turn back.;;;;;;;;;;;;x
TXT_salvage_flee;Your Salvage Expedition is over.;;;;;;;;;;;;x
TXT_salvage_continue;Your Salvage Expedition continues.;;;;;;;;;;;;x
EVTOPT_salvage_violence_fight;We can fight our way through!;;;;;;;;;;;;x
EVTOPT_salvage_violence_fightwarband;They'll back down from a vulgar display of power!;;;;;;;;;;;;x
EVTOPT_salvage_violence_bribe;Peasants like silver, right?;;;;;;;;;;;;x
EVTNAME_salvage_drivenout;Driven from [From.From.GetName];;;;;;;;;;;;x
EVTDESC_salvage_drivenout;Hordes of angry local villagers have driven you from their lands, ending your Salvage Expedition. If it makes you feel better, tell yourself you left to avoid shedding THEIR blood.;;;;;;;;;;;;x
EVTNAME_salvage_agent;Competing Salvager;;;;;;;;;;;;x
EVTDESC_salvage_agent;During your expedition to [From.GetName], you encounter an agent of an unknown lord who shares your faith. He appears to be scouting new salvage sites for his master, in direct competition with you!;;;;;;;;;;;;x
EVTOPT_salvage_agent;May the best salvager win!;;;;;;;;;;;;x
EVTOPT_salvage_agent_research;Direct him to a promising site nearby.;;;;;;;;;;;;x
EVTOPT_salvage_agent_intrigue;Make him disappear.;;;;;;;;;;;;x
EVTNAME_salvage_collapse;Collapse!;;;;;;;;;;;;x
EVTDESC_salvage_collapse;You hoped the wooden reinforcement beams would be enough, but one of them slipped. The centuries have not been kind to the crumbling concrete and rusty iron, and the whole unstable mess is coming down around you!;;;;;;;;;;;;x
EVTOPT_salvage_collapse_flee;Run for it!;;;;;;;;;;;;x
EVTOPT_salvage_collapse_brave;I won't let debris stand in my way!;;;;;;;;;;;;x
EVTOPT_salvage_collapse_plan;I planned for this risk.;;;;;;;;;;;;x
recent_salvage;Recent Salvage;;;;;;;;;;;;x
recent_salvage_desc;This character has recently gone on a Salvage Expedition.;;;;;;;;;;;;x
preparing_expedition;Preparing Expedition;;;;;;;;;;;;x
preparing_expedition_desc;This character is preparing to go on a Salvage Expedition.;;;;;;;;;;;;x
EVTNAME_salvage_value;Salvage in [From.GetName];;;;;;;;;;;;x
EVTDESC_salvage_worthless;Your expedition has turned up very little valuable salvage. You have explored many ruined buildings, and everywhere you look you find the ruins picked clean.;;;;;;;;;;;;x
EVTOPT_salvage_worthless;Disappointing.;;;;;;;;;;;;x
EVTOPT_salvage_worthless_compete;Someone has been here before me...;;;;;;;;;;;;x
EVTOPT_salvage_worthless_research;There is another site nearby we could check.;;;;;;;;;;;;x
EVTDESC_salvage_moderate;Your expedition has turned up a few items of useful salvage. In the ruined buildings and tunnels you have uncovered several artifacts of the Old World, though you have not yet found the kind of major prize you were hoping for.;;;;;;;;;;;;x
EVTOPT_salvage_moderate;At least I found something.;;;;;;;;;;;;x
EVTOPT_salvage_moderate_research;Hawk these trinkets, I know of another site.;;;;;;;;;;;;x
EVTDESC_salvage_safe;Your men have discovered a large metal box beneath the ruins of a long-forgotten structure in [From.GetName]. The strongbox is corroded but still intact. Who knows what mysteries or treasures of the Old World are sealed within it?;;;;;;;;;;;;x
EVTOPT_salvage_safe;I'll know soon, crack it open!;;;;;;;;;;;;x
EVTOPT_salvage_safe_patient;Have your tinker open it carefully.;;;;;;;;;;;;x
EVTNAME_salvage_item;Salvage;;;;;;;;;;;;x
EVTDESC_salvage_scraps;You have found scraps of Old World artifacts, but none of them are especially well preserved. There are objects that may have once been used for cooking or as craftsmen's tools, but it's hard to tell with the corrosion and decay of the centuries. They might be worth a few gold pieces to the right buyer.;;;;;;;;;;;;x
EVTDESC_salvage_coins;Your men have discovered a cache of corroded coins from the Old World. Their coins were inexplicably made out of base metals rather than gold or silver, dramatically reducing their value as working currency. Still, they might be worth a few gold pieces.;;;;;;;;;;;;x
EVTDESC_salvage_glassware;You have discovered a long-hidden supply of Old World glassware. Unlike iron objects which have mostly been consumed by rust, many glass objects have survived. You need but wipe off the centuries and you'll have finely polished Old World artifacts that artisans today cannot replicate.;;;;;;;;;;;;x
EVTDESC_salvage_machinery;Amongst a wreck of disintegrated iron, you find a fabulously preserved piece of Old World machinery. Though stained with rust, the beautiful object itself does not seem to have rusted. It is about three feet across, irregularly shaped, with a half-dozen holes perfectly cut partway through it. It is constructed from a metal that is lighter than iron.\n\nThis will be a great addition to your great hall, or part of a shrine.;;;;;;;;;;;;x
EVTDESC_salvage_shades;You have found a long-abandoned pair of old-world glasses. Although they at first appear to be coated in dust, further inspection reveals that the glasses are tinted. Although the frame is somewhat rusted, the lenses themselves are in good condition. With some work, they could be used to create fully-functional and stylish shades.;;;;;;;;;;;;x
EVTDESC_salvage_safe_smash;Your men take to the box with hammers, and succeed in ripping the door off after a few hours. Whether it was the rough handling of the box, the ravages of time and moisture, or simple bad luck, you find nothing of value within.;;;;;;;;;;;;x
EVTNAME_salvage_safe_jewellery;Treasures!;;;;;;;;;;;;x
EVTDESC_salvage_safe_jewellery;The safe door finally opens, and you can see the contents: a variety of Old World jewelery, glittering with gold, silver, and precious stones. The craftsmanship is finer and more intricate than what modern goldsmiths can produce.;;;;;;;;;;;;x
EVTNAME_salvage_safe_ledger;Papers?;;;;;;;;;;;;x
EVTDESC_salvage_safe_ledger;The safe door finally opens, and you can see the contents: several old folios bound with crumbling dark leather and stacks of identical green paper strips with the rune "20" in the corners. It's amazing how well the safe has preserved its contents, the seal must have been perfect. The folios are filled with line after line of numbers and symbols.\n\nYou would be rich, if paper currency were still in use.;;;;;;;;;;;;x
EVTOPT_salvage_safe_ledger_amer;Ancient portraits of the Founders!;;;;;;;;;;;;x
EVTOPT_salvage_safe_ledger_consumerist;Icons of the Almighty Dollar!;;;;;;;;;;;;x
EVTNAME_salvage_safe_photos;Paintings?;;;;;;;;;;;;x
EVTDESC_salvage_safe_photos;The safe door finally opens, and you can see the contents: a collection of dozens of tiny paintings, discolored with age but extremely detailed. The paintings depict a family of people in the Old World. How these paintings were produced is a mystery to you, as the canvas is very thin and there are no visible brush strokes.\n\nThe cracked and crumbling condition of the paintings makes you think they are unlikely to last long after being removed from the sealed safe.;;;;;;;;;;;;x
EVTDESC_salvage_safe_musicbox;The safe door finally opens, and you can see the contents: a collection of small ornate boxes about the size of your palm. Each box contains a cylinder with patterns of tiny protrusions, adjacent to an array of metal tines of various lengths. You twist the small crank on the side of a box, it begins to plink out an Old World melody that probably hasn't been heard for centuries.\n\nThis will be a hit among my courtiers... a song for the ages!;;;;;;;;;;;;x
EVTDESC_salvage_safe_machinery;Machinery!;;;;;;;;;;;;x
EVTDESC_salvage_safe_electric;The safe door finally opens, and you can see the contents: a complicated piece of Old World technology, the purpose of which is a mystery to you. The artifact features several prominent finely blown glass bubbles, mechanical innards, and thin flexible metal strands that shed greenish-black powder when disturbed.\n\nYou are unable to get the artifact to do anything. There seems to be something missing that you don't understand.;;;;;;;;;;;;x
EVTNAME_salvage_safe_firearm;Firepower!;;;;;;;;;;;;x
EVTDESC_salvage_safe_firearm;The safe door finally opens, and you can see the contents: a long metal tube with various bits of metal and brittle wood attached to it. You've heard stories that Old World knights used such devices to produce fire from nothing, but it's hard to believe you're seeing one for yourself.\n\nThough the safe has preserved it well, you will have to handle it gently and be unable to fix it if it breaks.;;;;;;;;;;;;x
EVTDESC_salvage_safe_typewriter;The safe door finally opens, and you can see the contents: a well preserved piece of Old World technology with the word "Underwood" written on it in gleaming gold-leaf letters. Rows of thumbnail-sized metal disks are attached to the complicated mechanical innards of the machine, each labeled with a unique rune.\n\nAside from its beauty as a piece of recovered tech, this machine would probably be very useful if you could figure out how to use and maintain it...;;;;;;;;;;;;x
EVTDESC_salvage_safe_calculator;The safe door finally opens, and you can see the contents: a well preserved piece of Old World technology with the word "Arithmometer" engraved in the metal in a flowing script. The machine is dominated by a heavy horizontal metal cylinder, with numerals visible through gaps in the metal shell and a hefty metal hand-crank on the side.\n\nAside from its beauty as a piece of tech art, this machine would probably be very useful if you could figure out how to use and maintain it...;;;;;;;;;;;;x
EVTDESC_salvage_safe_watch;The safe door finally opens, and you can see the contents: a golden, palm-sized clamshell disk, attached to an intricate chain of gold. When you open the clamshell you see that one side is labelled with the numerals I through XII, and you realize that the artifact is an Old World timekeeping device.\n\nIt would be a stylish accessory for any lord, but it would be even more useful if you could understand its workings and restore its function.;;;;;;;;;;;;x
EVTDESC_salvage_safe_optics;The safe door finally opens, and you can see the contents: a segmented set of brass tubes with several curved internal mirrors and smoothly bulging disks of polished glass. The tools and knowledge to craft such a device have been lost, but you recognize it as an Old World version of today's spyglass.\n\nYou will be able to see things from a great distance.;;;;;;;;;;;;x
