#CODE;ENGLISH;FRENCH;GERMAN;;ESPAÑOL;;;;;;;;;x
CANNOT_PLAY_PAGAN_WITHOUT_DLC;You cannot play a Pagan or Zoroastrian without The Old Gods DLC;Vous ne pouvez pas jouer un païen ou un zoroastrien sans le contenu téléchargeable The Old Gods ;Ihr könnt ohne die Erweiterung 'The Old Gods' keine Heiden oder Zoroasten spielen.;;¡No puedes jugar un Pagano o Zoroastriano sin Los Antiguos Dioses DLC!;;;;;;;;;x
NOT_ALLOWED_PAGAN;Not allowed to play §YPagan or Zoroastrian§! without The Old Gods DLC!;Impossible de jouer §Yun païen ou un zoroastrien§! sans le contenu téléchargeable The Old Gods !  ;Ohne die Erweiterung 'The Old Gods' können keine §YHeiden oder Zoroasten§! gespielt werden!;;¡No permitido jugar a §YPagano o Zoroastriano§! sin Los Antiguos Dioses DLC!;;;;;;;;;x
NOT_ALLOWED_PAGAN_MP;§Y$PLAYER$§! not allowed to play §YPagan or Zoroastrian§! without The Old Gods DLC;§Y$PLAYER$§! ne peut pas jouer §Yun païen ou un zoroastrien§! sans le contenu téléchargeable The Old Gods;§Y$PLAYER$§! kann ohne die Erweiterung 'The Old Gods' keine §YHeiden oder Zoroasten§! spielen;;§Y$PLAYER$§! no permitido jugar a §YPagano o Zoroastriano§! sin Los Antiguos Dioses DLC;;;;;;;;;x
RD_NOT_PLAYABLE_WITHOUT_PAGAN_DLC;Pagans and Zoroatrians are not playable without The Old Gods DLC;On ne peut pas jouer les païens ou les zoroastriens sans le contenu téléchargeable The Old Gods ;Heiden und Zoroasten können nur mit der Erweiterung 'The Old Gods' gespielt werden;;Paganos y Zoroastrianos no son jugables sin Los Antiguos Dioses DLC;;;;;;;;;x
PREPARE_INVASION_INTERACTION_TITLE;Prepare Invasion;Planifiez une invasion;Invasion vorbereiten;;Preparar Invasión;;;;;;;;;x
PREPARE_INVASION_INTERACTION_DESC;Prepare to invade an independent ruler;Vous préparer à envahir un souverain indépendant;Bereitet eine Invasion gegen einen unabhängigen Herrscher vor;;Preparar para invadir a un gobernante independiente;;;;;;;;;x
PREPARE_INVASION_INTERACTION_LONG_DESC;Prestigious Norse Pagans can, once in their lifetime, prepare invasions before they declare war. During the next two years, many adventurers and opportunists may flock to your banner, especially against a powerful target. However, if you fail to launch your attack in two years' time, you will lose face.;Les prestigieux païens nordiques pourront, une fois dans leur vie, planifier une invasion avant de déclarer la guerre. Au cours des deux prochaines années, plusieurs aventuriers et opportunistes pourront se ranger sous votre étendard, en particulier contre une cible puissante. Cependant, si vous n’arrivez pas à amorcer votre attaque dans les deux ans, vous perdrez la face.;Angesehene nordische Heiden können einmal in ihrem Leben Invasionen vorbereiten, bevor sie einen Krieg erklären. In den nachfolgenden zwei Jahren können sich viele Abenteurer und Opportunisten Eurem Banner anschließen, inbesondere wenn das Ziel mächtig ist. Wenn Ihr allerdings nicht im Zeitraum von zwei Jahren angreift, werdet Ihr Euer Gesicht verlieren.;;Los Prestigiosos Paganos Nórdicos pueden, una vez en su vida, preparar invasiones antes de declarar la guerra. Durante los siguientes dos años, muchos aventureros y oportunistas pueden acudir a tu bandera, en especial frente a un objetivo poderoso. Sin embargo, si no lanzas tu ataque en el plazo de dos años, perderás dignidad.;;;;;;;;;x
PREPARE_INVASION_INTERACTION_ACCEPT_SETUP;Invasion Prepared;Invasion planifiée;Invasion vorbereitet;;Invasión Preparada;;;;;;;;;x
PREPARE_INVASION_INTERACTION_ACCEPT_LOG;§Y[Actor.GetTitledName]§! is preparing to invade §Y[Recipient.GetTitledName]§!;§Y[Actor.GetTitledName]§! se prépare à envahir §Y[Recipient.GetTitledName]§!;§Y[Actor.GetTitledName]§! bereitet eine Invasion gegen §Y[Recipient.GetTitledName]§! vor;;§Y[Actor.GetTitledName]§! se está preparando para invadir §Y[Recipient.GetTitledName]§!;;;;;;;;;x
PREPARE_INVASION_INTERACTION_OFFER;[Actor.GetTitledName] is preparing to invade you!;[Actor.GetTitledName] se prépare à vous envahir !;[Actor.GetTitledName] bereitet eine Invasion gegen Euch vor!;;¡[Actor.GetTitledName] se está preparando para invadirte!;;;;;;;;;x
PREPARE_INVASION_INTERACTION_LETTER;In the name of the Allfather, the Hanged One, the Flaming Eye, I declare my intention to invade your lands and subjugate your people. Richly shall the ravens feast!\n\n[From.GetTitledName];Au nom du Père de tous, du Pendu, de l’Œil de flamme, je fais part de mes intentions d’envahir vos terres et s’assujettir votre peuple. Riche sera le festin des corbeaux !\n\n[From.GetTitledName];Im Namen des Allvaters, des Gehängten, des flammenden Auges, erkläre ich meine Absicht, in Euer Land einzumarschieren und Euer Volk zu unterwerfen. Mögen die Raben ein Festmahl haben!\n\n[From.GetTitledName];;En el nombre del Padre de Todos, el Colgado, el Ojo Llameante, declaro mi intención de invadir tus tierras y subyugar a tu pueblo. ¡Será un festín para los cuervos!\n\n[From.GetTitledName];;;;;;;;;x
PREPARE_INVASION_INTERACTION_0;As a Norse Pagan, you can declare your intention to invade §Y[Recipient.GetTitledName]§!. You have two years to declare war, during which many adventurers will flock to your banner.;En tant que païen nordique, vous pouvez déclarer votre intention d’envahir §Y[Recipient.GetTitledName]§!. Vous avez deux ans pour déclarer la guerre et beaucoup d’aventuriers se rangeront sous votre étendard pendant ce temps.;Als ein nordischer Heide könnt Ihr Eure Absicht erklären, in §Y[Recipient.GetTitledName]§! einzudringen. Ihr habt zwei Jahre Zeit, um Krieg zu erklären, während dieses Zeitraums werden sich viele Abenteurer Eurem Banner anschließen.;;Como Pagano Nórdico, puedes declarar tu intención de invadir §Y[Recipient.GetTitledName]§!. Tienes dos años para declarar la guerra, durante los cuales muchos aventureros acudirán a tu bandera.;;;;;;;;;x
opinion_failed_invasion;Failed Prepared Invasion;Invasion planifiée échouée;Vorbereitete Invasion fehlgeschlagen;;Invasión Preparada Fallida;;;;;;;;;x
PROVINCE_TECHNOLOGY;Province Technology;Technologie de la province;Provinz-Technologie;;Área Tecnológica;;;;;;;;;x
TECH_LIGHT_INFANTRY;Light Infantry;Infanterie légère;Leichte Infanterie;;Infantería Ligera;;;;;;;;;x
TECH_LIGHT_INFANTRY_DESC;Better arms and armor for Light infantry and Archers;De meilleures armes et armures pour l’infanterie légère et pour les archers;Bessere Waffen und Rüstung für leichte Infanterie und Bogenschützen;;Mejor armas y armaduras para la infantería Ligera y los Arqueros;;;;;;;;;x
TECH_HEAVY_INFANTRY;Heavy Infantry;Infanterie lourde;Schwere Infanterie;;Infantería Pesada;;;;;;;;;x
TECH_HEAVY_INFANTRY_DESC;Better arms and armor for Heavy infantry and Pikemen;De meilleures armes et armures pour l’infanterie lourde et pour les piquiers;Bessere Waffen und Rüstung für schwere Infanterie und Pikeniere;;Mejor armas y armaduras para la infantería Pesada y los Piqueros;;;;;;;;;x
TECH_CAVALRY;Cavalry;Cavalerie;Kavallerie;;Caballería;;;;;;;;;x
TECH_CAVALRY_DESC;Better arms and armor for Light cavalry, Heavy cavalry and Horse archers;De meilleures armes et armures pour les cavaleries légères et lourdes et pour les archers à chevaux;Bessere Waffen und Rüstung für leichte und schwere Kavallerie sowie berittene Bogenschützen;;Mejor armas y armaduras para la caballería Ligera, la caballería Pesada y los arqueros Montados;;;;;;;;;x
TECH_NAVAL;Shipbuilding;Construction navale;Schiffsbau;;Construcción Naval;;;;;;;;;x
TECH_NAVAL_DESC;Better shipbuilding techniques allow us to field a bigger fleet;De meilleures techniques de construction navale nous permettront de réunir une plus grosse flotte;Bessere Schiffsbautechniken erlauben den Bau einer größeren Flotte;;Mejores técnicas de construcción naval nos permiten tener una flota más grande;;;;;;;;;x
TECH_TRADE_PRACTICES;Trade Practices;Pratiques commerciales;Handels-Praktiken;;Prácticas Comerciales;;;;;;;;;x
TECH_TRADE_PRACTICES_DESC;Better trade practices lead to more money for republics as well as cities participating in trade;De meilleures pratiques commerciales engendrent plus d’argent pour les républiques ainsi que pour les cités qui participent à l’échange.;Bessere Handels-Praktiken geben Republiken und Städten mehr Geld im Handel;;Mejores prácticas comerciales conducen a más dinero para las repúblicas así como las ciudades que participan en el comercio;;;;;;;;;x
TECH_CONSTRUCTION_DESC;Better building techniques make construction cheaper and faster;De meilleures techniques de construction diminuent le coût des bâtiments et accélèrent leur construction ;Bessere Bautechniken machen die Konstruktion billiger und schneller;;Mejores técnicas de construcción hacen la construcción más barata y más rápida.;;;;;;;;;x
TECH_CULTURE_FLEX;Tolerance;Tolérance;Toleranz;;Tolerancia;;;;;;;;;x
TECH_CULTURE_FLEX_DESC;Acceptance of others make it easier to rule over different cultures and religions;L’acceptation d’autrui facilite le règne sur différentes cultures et religions.;Die Akzeptanz Andersdenkender macht es leichter, über verschiedene Kulturen und Religionen zu herrschen.;;La aceptación de los demás hace más fácil gobernar sobre diferentes culturas y religiones;;;;;;;;;x
TECH_INVEST;Invest in §Y$TECHNAME$§!\nCost: $COST$/§Y$MAX$§!;Investir dans §Y$TECHNAME$§!\nCoût : $COST$/§Y$MAX$§!;Investiert in §Y$TECHNAME$§!\nKosten: $COST$/§Y$MAX$§!;;Invertir en §Y$TECHNAME$§!\nCuesta: $COST$/§Y$MAX$§!;;;;;;;;;x
TECH_INVEST_DESC;By spending §Y$POINTS$§! $POINTTYPE$ you can increase this technology to level §Y$NEXTLEVEL$§!;Pour §Y$POINTS$§! $POINTTYPE$, vous pouvez faire passer cette technologie au niveau §Y$NEXTLEVEL$§!;Durch die Ausgabe von §Y$POINTS$§! $POINTTYPE$ könnt Ihr diese Technologie auf Stufe §Y$NEXTLEVEL$§! aufwerten;;Gastando §Y$POINTS$§! $POINTTYPE$ puedes incrementar esta tecnología al nivel §Y$NEXTLEVEL$§!;;;;;;;;;x
POINTTYPE_MIL;Military Technology Points;Points de technologie militaire;Militär-Technologiepunkte;;Puntos de Tecnología Militar;;;;;;;;;x
POINTTYPE_ECO;Economic Technology Points;Points de technologie économique;Wirtschafts-Technologiepunkte;;Puntos de Tecnología Económica;;;;;;;;;x
POINTTYPE_CUL;Cultural Technology Points;Points de technologie culturelle;Kultur-Technologiepunkte;;Puntos de Tecnología Cultural;;;;;;;;;x
TECH_FROM_ATTRIBUTES;§Y$GROWTH$§! / Month From Ruler Attributes;§Y$GROWTH$§! / mois provenant des attributs du royaume;§Y$GROWTH$§! / Monat von Reichs-Eigenschaften;;§Y$GROWTH$§! / Mes de atributos del Reino;;;;;;;;;x
TECH_DESC_CAPITAL;Advancements in your Capital province of $PROV$;Avancées dans votre province capitale de $PROV$;Fortschritte in Eurer Hauptstadts-Provinz in $PROV$;;Avances en tu Capital provincia de $PROV$;;;;;;;;;x
SPREAD_FROM_TRADE;Trade Post Bonus;Bonus de comptoir commercial;Handelsposten-Bonus;;Ventaja de Puesto de Comercio;;;;;;;;;x
MODIFIER_TECH_GROWTH_MODIFIER;Technology Spread Rate;Taux de propagation de la technologie;Technologie-Verbreitungsrate;;Tasa de Difusión Tecnológica;;;;;;;;;x
MODIFIER_TECH_GROWTH_MILITARY;Military Technology Spread Rate;Taux de propagation de la technologie militaire;Militärische Technologie-Verbreitungssrate;;Tasa de Difusión Tecnológica Militar;;;;;;;;;x
MODIFIER_TECH_GROWTH_ECONOMY;Economy Technology Spread Rate;Taux de propagation de la technologie économique;Wirtschaftliche Technologie-Verbreitungssrate;;Tasa de Difusión Tecnológica Económica;;;;;;;;;x
MODIFIER_TECH_GROWTH_CULTURE;Culture Technology Spread Rate;Taux de propagation de la technologie culturelle;Kulturelle Technologie-Verbreitungssrate;;Tasa de Difusión Tecnológica Cultural;;;;;;;;;x
SPREAD_FROM_SPYACTION;Spymaster studying technology;Technologie d'étude de maître-espion;Spionagechef Ausbildungs-Technologie;;Jefe Espía estudiando tecnología;;;;;;;;;x
TECH_MAPMODE_BUTTON_IRO;Map Mode: Relative Spread;Mode carte : propagation relative;Kartenmodus: Relative Verbreitung;;Modo de Mapa: Extensión Relativa;;;;;;;;;x
TECH_MAPMODE_BUTTON_DRO;Dark blue is the lowest and white is the highest level of advancement currently in the world.;Le bleu foncé et le blanc correspondent respectivement à l’avancée actuelle : le plus bas et le plus haut dans le monde.   ;Dunkelblau markiert die geringste, weiß die höchste aktuelle Fortschrittsstufe in der Welt.;;Azul oscuro es el más bajo nivel y el blanco es el más alto nivel de avance en el mundo actualmente.;;;;;;;;;x
TECH_MARTIAL_VALUE;Base Military Technology Point Growth;Croissance de base des points de technologie militaire;Basis-Zuwachs Militärischer Technologiepunkte;;Centro de desarrollo de Tecnología Militar Base;;;;;;;;;x
TECH_STEWARDSHIP_VALUE;Base Economic Technology Point Growth;Croissance de base des points de technologie économique;Basis-Zuwachs Wirtschaftlicher Technologiepunkte;;Centro de desarrollo de Tecnología Económica Base;;;;;;;;;x
TECH_DIPLOMACY_VALUE;Base Cultural Technology Point Growth;Croissance de base des points de technologie culturelle;Basis-Zuwachs Kultureller Technologiepunkte;;Centro de desarrollo de Tecnología Cultural Base;;;;;;;;;x
TECH_POINTS_PER_MONTH; Points / Month;Points / Mois; Punkte / Monat;;Puntos / Mes;;;;;;;;;x
TECHPOINT_EFFECT;$DIRECTION$ $VALUE$ $TYPE$.\n;$DIRECTION$ $VALUE$ $TYPE$.\;$DIRECTION$ $VALUE$ $TYPE$.\n;;$DIRECTION$ $VALUE$ $TYPE$.\n;;;;;;;;;x
TECH_POINTS_PER_ATTRIBUTE;Tech Points per Attribute point;Points de technologie par point d'attribut;Tech-Punkte pro Fähigkeits-Punkt;;Puntos Tecnológicos por punto de Atributo;;;;;;;;;x
PARTIALLY_FILLED;Partially Filled;Rempli partiellement;Teilweise gefüllt;;Parcialmente lleno;;;;;;;;;x
COUNT_TECH_POINTS;Counts do not generate technology points;Les comptes ne génèrent pas de points de technologie;Grafen erzeugen keine Technologie-Punkte;;Los Condes no generan puntos tecnológicos;;;;;;;;;x
alert_can_tech_instant;§YYou should Invest in a Technological Advance§!;§YVous devriez investir dans des avancées technologiques§!;§YIhr solltet in einen technologischen Fortschritt investieren§!;;§YDeberías Invertir en un Avance Tecnológico§!;;;;;;;;;x
alert_can_tech_delayed;You have enough Technology Points in a Technology Group to invest in any of its advances;Vous avez suffisamment de points de technologie dans l’un des groupes de technologie pour investir dans l’une de ses avancées;Ihr habt genug Technologiepunkte in einer Technologie-Gruppe, um in einen ihrer Fortschritte zu investieren;;Tienes suficientes Puntos Tecnológicos en un Grupo Tecnológico para invertir en cualquiera de sus avances;;;;;;;;;x
TECH_REMOVE_PAGAN_HOME_ATTRITION;Removes the Pagan Homeland attrition penalty;Enlève le malus d’attrition dans le territoire des païens;Entfernt den Zermürbungsmalus im heidnischen Heimatland;;Elimina la pena de desgaste de la Patria Pagana;;;;;;;;;x
TRADE_TECH_TOO_LOW;Trade Practices Technology is too low to build Trade Posts;La technologie des pratiques commerciales est trop basse pour permettre la construction de comptoirs commerciaux ;Handels-Praktiken Technologie ist zu niedrig, um Handelsposten zu bauen;;La Tecnología de Prácticas Comerciales es demasiado baja para construir Puestos Comerciales;;;;;;;;;x
TRADE_TECH_ALLOW_TRADEPOSTS;Allows the construction of Trade Posts;Permet la construction de comptoirs commerciaux ;Erlaubt den Bau von Handelsposten;;Permite la construcción de Puestos Comerciales;;;;;;;;;x
TRADE_TECH_TRADEPOST_INC;Max Trade Posts: §G+$INC$%§!;Comptoirs commerciaux maximum : §G+$INC$%§!;Max. Handelsposten: §G+$INC$%§!;;Puestos Comerciales Máximos: §G+$INC$%§!;;;;;;;;;x
LOOTED_PROVINCE;Looted Province: §R-$PERC$%§!;Province pillée : §R-$PERC$%§!;Geplünderte Provinz: §R-$PERC$%§!;;Provincia saqueada: §R-$PERC$%§!;;;;;;;;;x
LOOT_THE_PROVINCE;Loot all Occupied Holdings;Piller toutes les propriétés occupées ;Alle besetzten Liegenschaften plündern;;Saquear todas las Propiedades Ocupadas;;;;;;;;;x
LOOT_EFFECTS;Loot: §Y$GOLD$§!¤\nPrestige: §Y$PRESTIGE$§!;Pillage : §Y$GOLD$§!¤\nPrestige : §Y$PRESTIGE$§!;Beute: §Y$GOLD$§!¤\nPrestige: §Y$PRESTIGE$§!;;Botín: §Y$GOLD$§!¤\nPrestigio: §Y$PRESTIGE$§!;;;;;;;;;x
CANT_LOOT;Unable to Loot;Incapable de piller;Plünderung nicht möglich;;Imposible de Saquear;;;;;;;;;x
LOOT_DESC_DESTROY;Looting will destroy Trade Posts, raze buildings and sometimes even entire small Holdings.;Piller détruira les comptoirs commerciaux, démolira les bâtiments et même parfois de petites propriétés en entier.;Plünderungen zerstören Handelsposten, machen Gebäude dem Erdboden gleich und manchmal sogar ganze kleine Liegenschaften.;;El saqueo destruirá Puestos Comerciales, arrasará edificios e incluso a veces pequeñas Propiedades enteras.;;;;;;;;;x
CAN_LOOT_RELIGION;Religion allows looting;La religion autorise le pillage;Religion erlaubt Plünderungen;;La religión permite el saqueo;;;;;;;;;x
CAN_NOT_LOOT_RELIGION;Your Religion does not allow looting;Votre religion n’autorise pas le pillage;Eure Religion erlaubt keine Plünderungen;;Tu Religión no permite el saqueo;;;;;;;;;x
CAN_LOOT_OWNER;\n  Owned by an enemy who is not §Y$RELIGION$§!\n  Controlled by you\n  Does not have the §YLooted§! Penalty;\n  Détenu par un ennemi qui n’est pas §Y$RELIGION$§!\n  Sous votre contrôle\n  Ne subit pas le malus §YLooted§!;\n  Im Besitz eines Feindes, der nicht §Y$RELIGION$§! angehört\n  In Eurer Kontrolle\n  Hat keinen §YGeplündert§! Malus;;\n Propiedad de un enemigo que no es §Y$RELIGION$§!\n Controlado por ti\n No tiene la pena §YSaqueado§!;;;;;;;;;x
CAN_LOOT_OWNER_SETTLEMENT;This holding:;Cette propriété :;Diese Liegenschaft:;;Esta propiedad:;;;;;;;;;x
CAN_LOOT_OWNER_PROVINCE;Any holding:;N'importe quelle propriété;Beliebige Liegenschaft:;;Cualquier propiedad:;;;;;;;;;x
LOADING_CALC_NAVAL;Calculating Naval Ranges...;Calcul de la portée navale…;Berechnnung der Flotten-Reichweiten…;;Calculando Distancias Navales…;;;;;;;;;x
PROVINCE_LOOTED_SETUP;Province Looted;Province pillée;Provinz geplündert;;Provincia Saqueada;;;;;;;;;x
PROVINCE_LOOTED_LOG;§Y$SETTLEMENTS$§! Holdings in §Y$PROVINCE$§! have been looted by §Y$LOOTER$§!;Des propriétés de §Y$SETTLEMENTS$§! à §Y$PROVINCE$§! ont été pillées par §Y$LOOTER$§!;§Y$SETTLEMENTS$§! Liegenschaften in §Y$PROVINCE$§! wurden von §Y$LOOTER$§! geplündert;;§Y$SETTLEMENTS$§! Propiedades en §Y$PROVINCE$§! han sido saqueadas por §Y$LOOTER$§!;;;;;;;;;x
STARTED_LOOTING_SETUP;Raiders Appear;Des raiders surgissent;Plünderer erscheinen;;Aparecen Invasores;;;;;;;;;x
STARTED_LOOTING_LOG;Raiders under §Y$RAIDER$§! have arrived to loot and pillage in §Y$VICTIM$'s§! county of §Y$PROVINCE$§!;Des raiders sous §Y$RAIDER$§! sont arrivés pour piller les §Y$VICTIM$§! du comté de §Y$PROVINCE$§!;Plünderer von §Y$RAIDER$§! sind zum Plündern und Brandschatzen in §Y$VICTIM$s§! Land in §Y$PROVINCE$§! aufgetaucht;;Atacantes bajo §Y$RAIDER$§! han llegado para saquear en §Y$VICTIM$'s§! condado de §Y$PROVINCE$§!;;;;;;;;;x
STARTED_LOOTING_NAVAL_SETUP;Viking Raiders Appear;Des raiders vikings surgissent;Wikinger-Plünderer erscheinen;;Aparecen Invasores Vikingos;;;;;;;;;x
STARTED_LOOTING_NAVAL_LOG;The dragon bows of longships have been sighted off the coast of §Y$PROVINCE$§! as vikings under the fierce heathen §Y$RAIDER$§! begin to pillage and loot the county!;On a aperçu les dragons de la proue des drakkars au large des côtes de §Y$PROVINCE$§! tandis que des vikings sous les ordres des puissants §Y$RAIDER$§! païens commencent à souiller et piller le comté ! ;Der Drachenbug von Langschiffen wurde an der Küste von §Y$PROVINCE$§! gesichtet, als Wikinger unter der Führung des wilden Heiden  §Y$RAIDER$§! begannen, das Land zu plündern.;;Los arcos de dragón de drakkars han sido avistados frente a la costa de §Y$PROVINCE$§! así como vikingos bajo el feroz paganismo §Y$RAIDER$§! comienzan a saquear el condado!;;;;;;;;;x
SETTLEMENT_LOOTED_SETUP;Holding Looted;Propriété pillée;Liegenschaft geplündert;;Propiedad Saqueada;;;;;;;;;x
#SETTLEMENT_LOOTED_LOG;§Y$SETTLEMENT$§! Has been looted by §Y$LOOTER$§!;§Y$SETTLEMENT$§! a été pillé par §Y$LOOTER$§!;§Y$SETTLEMENT$§! wurde von §Y$LOOTER$§! geplündert;;§Y$SETTLEMENT$§! Ha sido saqueado por §Y$LOOTER$§!;;;;;;;;;x
BUILDING_LOOTED_SETUP;Building Destroyed by Looting;Bâtiment détruit lors du pillage;Gebäude durch Plünderung zerstört;;Edificio Destruido por Saqueo;;;;;;;;;x
BUILDING_LOOTED_LOG;§Y$BUILDING$§! in §Y$SETTLEMENT$§! destroyed by looters!;§Y$BUILDING$§! à §Y$SETTLEMENT$§! détruit par des pilleurs ! ;§Y$BUILDING$§! in §Y$SETTLEMENT$§! von Plünderern vernichtet!;;¡§Y$BUILDING$§! en §Y$SETTLEMENT$§! destruidos por saqueadores!;;;;;;;;;x
LOOT_SHIP_RETURNED_SETUP;Ship Returns with Loot;Navire revenant avec le butin;Schiff kehrt mit Beute zurück;;Barco Regresa con Botín;;;;;;;;;x
LOOT_SHIP_RETURNED_LOG;A fleet $AMOUNT$ has returned from raiding. §Y$OWNER$§! gains §Y$GOLD$§! gold and §Y$PRESTIGE$§! prestige;Une flotte $AMOUNT$ est revenue d’un raid. §Y$OWNER$§! obtient §Y$GOLD$§! pièces d‘or et §Y$PRESTIGE$§! de prestige;Eine Flotte kehrt $AMOUNT$ von einem Beutezug zurück. §Y$OWNER$§! erhält §Y$GOLD$§! Gold und §Y$PRESTIGE$§! Prestige;;Una flota $AMOUNT$ ha regresado de asaltar. §Y$OWNER$§! gana §Y$GOLD$§! oro y §Y$PRESTIGE$§! prestigio.;;;;;;;;;x
LOOT_SHIP_RETURNED_AMOUNT_FULL;full of loot;plein de butin;voll Beute;;lleno de botín;;;;;;;;;x
