#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
#MODIFIER_COMBAT_RATING;Combat Rating;Classement de combat;Kampfkraft;;Clasificación de combate;;;;;;;;;x
CR_DIFF_LOWER_THAN;Combat Rating Difference between §Y$FIRST$§! and §Y$SECOND$§! lower than §Y$VAL$§!;La différence de classement de combat entre §Y$FIRST$§! et §Y$SECOND$§! est inférieure à §Y$VAL$§ !;Kampfkraftunterschied zwischen §Y$FIRST$§! und §Y$SECOND$§! niedriger als §Y$VAL$§!;;Clasificación de combate entre §Y$FIRST$§!y §Y$SECOND$§! §Y$VAL$§! menor que §Y$VAL$§!;;;;;;;;;x
EVTDESC_WOL_582;My prisoner, [From.GetTitledName], attempted to use her female charms on the gaoler to escape. Fortunately, he did not fall for her wiles.;Ma prisonnière, [From.GetTitledName], a essayé d'utiliser ses charmes féminins sur le geôlier pour s'échapper. Heureusement, il a su résister à sa tentative de séduction.;Meine Gefangene, [From.GetTitledName], versuchte, den Kerkermeister zu becircen, um zu entkommen. Glücklicherweise fiel er nicht auf ihre List herein.;;Mi prisionera, [From.GetTitledName], intentó usar sus encantos femeninos en el carcelero para fugarse. Por suerte, no cayó por sus encantos..;;;;;;;;;x
EVTOPTA_WOL_582;Spunky! I say she has earned better quarters.;Quelle audace ! Je pense qu'elle mérite de meilleurs quartiers.;Respekt! Ich würde sagen, sie verdient eine bessere Unterkunft.;;¡Qué osada! Creo que se ha ganado mejor alojamiento.;;;;;;;;;x
EVTOPTB_WOL_582;Reward the gaoler for his integrity.;Récompenser le geôlier pour son intégrité.;Belohnt den Kerkermeister für seine Charakterstärke.;;Recompensa al carcelero por su integridad.;;;;;;;;;x
EVTOPTC_WOL_582;The [GetRootFromInsult]! Throw her in the oubliette.;Cette espèce [GetRootFromInsultNounAdj] ! La jeter dans les oubliettes.;Immer diese [GetRootFromInsult]! Werft sie ins Verließ.;;¡[GetRootFromInsult]! Echadla a una mazmorra.;;;;;;;;;x
EVTDESC_WOL_583;[From.GetTitledFirstNameNoRegnal] was so impressed by my initiative with the gaoler that [From.GetSubjectPronoun] personally escorted me out of the dungeon to better accomodations. It should be easier to escape from here...;[From.GetTitledFirstNameNoRegnal] était si impressionné(e) par mon initiative envers le geôlier qu'[From.GetSubjectPronoun] m'a escortée en personne en dehors du donjon et vers des quartiers plus plaisants. Il devrait être plus facile de s'échapper d'ici...;[From.GetTitledFirstNameNoRegnal] war so von meinem Versuch, den Kerkermeister auszutricksen, beeindruckt, dass [From.GetSubjectPronoun] mich persönlich im Kerker abholte und mir eine bessere Unterkunft zuwies. Von hier aus dürfte die Flucht einfacher sein...;;[From.GetTitledFirstNameNoRegnal] estaba tan impresionado por mi iniciativa con el carcelero que [From.GetSubjectPronoun] personalmente me llevó fuera de la mazmorra a un mejor alojamiento. Será más fácil escapar de aquí...;;;;;;;;;x
EVTOPTA_WOL_583;I am grateful.;Je suis reconnaissant(e).;Ich bin dankbar.;;Estoy muy agradecida.;;;;;;;;;x
EVTDESC_WOL_584;When my captor [From.GetTitledFirstNameNoRegnal] learned of my seduction attempt, [From.GetSubjectPronoun] had me thrown in the Oubliette!;Quand mon ravisseur [From.GetTitledFirstNameNoRegnal] a eu vent de ma tentative de séduction, [From.GetSubjectPronoun] m'a jetée aux oubliettes !;Als [From.GetTitledFirstNameNoRegnal], mein Entführer, von meinem Verführungsversuch erfuhr, ließ [From.GetSubjectPronoun] mich ins Verließ werfen!;;Cuando mi captor, [From.GetTitledFirstNameNoRegnal] supo mi intento de seducción, ¡me hizo llevar a la mazmorra!;;;;;;;;;x
EVTOPTA_WOL_584;The [GetRootFromInsult]! I will die in this hole...;Espèce [GetRootFromInsultNounAdj]! Je ne survivrai pas dans ce trou...;Elende [GetRootFromInsult]! Ich werde in diesem Loch sterben...;;¡[GetRootFromInsult]! Moriré en este agujero...;;;;;;;;;x
EVTDESC_WOL_585;The gaoler unlocked the cell and entered, leering. As he started to fondle me, I suggested heading to a more romantic location. He eagerly snuck me past a few other guards to his own cot, where I had to do things I am not proud of... Then I bashed him on the head with a heavy jug, grabbed his keys and clothes and made my escape!;Le geôlier a déverrouillé la cellule avant d'entrer avec un regard lubrique. Alors qu'il commençait à me caresser, j'ai pris soin de suggérer un emplacement plus romantique. En réponse, il m'a escortée jusqu'à son propre lit. J'ai dû y faire des choses dont je ne suis pas fière... C'est alors que je l'ai frappé à la tête avec un grand vase, avant d'attraper ses clefs et mes vêtements pour m'échapper !;Der Kerkermeister sperrte die Zelle auf und betrat sie mit lüsternem Blick. Als er begann, mich anzufassen, schlug ich vor, dass wir eine romantischere Umgebung aufsuchen sollten. Diensteifrig schmuggelte er mich an den anderen Wachen vorbei und brachte mich zu seiner Lagerstatt, wo ich Dinge tun musste, auf die ich nicht stolz bin... Dann verpasste ich ihm mit einem schweren Krug einen Schlag auf den Kopf, griff mir Schlüssel und Kleidung und flüchtete!;;El carcelero abrió la celda y entró, mirándome lascivamente. Mientras comienza a acariciarme, le sugiero ir a un lugar más romántico. Impaciente, me pasó a hurtadillas entre otros guardias a su propio catre, donde tuve que hacer cosas de las que no estoy orgullosa... ¡Entonces le golpeé en la cabeza con una jarra pesada, agarrado sus llaves y ropa y me fugué!;;;;;;;;;x
EVTOPTA_WOL_585;Freedom!;Je suis libre !;Freiheit!;;¡Libertad!;;;;;;;;;x
EVTDESC_WOL_586;My chief gaoler was seduced by my prisoner, the wily [From.GetTitledName]. He took her to his cot where she bashed him on the head with a wine jug and managed to make her escape!;Mon geôlier en chef a été séduit par ma prisonnière, l'habile [From.GetTitledName]. Il l'a emmenée dans son lit où elle l'a frappé à la tête avec une cruche de vin pour l'assommer et s'échapper !;Mein Kerkermeister wurde von meiner Gefangenen verführt, der listigen [From.GetTitledName]. Er brachte sie zu seiner Lagerstatt, wo sie ihm mit einem Weinkrug einen Schlag auf den Kopf versetzte und erfolgreich flüchtete!;;Mi carcelero jefe fue seducido por mi prisionera, la astuto [From.GetTitledName]. ¡La llevó a su catre, donde ella le golpeó en la cabeza con una jarra de vino y logró escapar!;;;;;;;;;x
EVTOPTA_WOL_586;Throw the idiot in the Oubliette!;Jeter l'idiot aux oubliettes !;Werft den Idioten ins Verließ!;;¡Lanza al idiota a la mazmorra!;;;;;;;;;x
EVTDESC_WOL_590;My concubine, [target_consort.GetTitledFirstNameNoRegnal], does not love me. While love is not exactly necessary, I'd still like to see her beautiful face light up with smiles and laughter... so I've decided to romance her!;Ma concubine, [target_consort.GetTitledFirstNameNoRegnal], ne m'aime guère. Bien que l'amour ne soit pas nécessaire, j'aimerais voir son visage s'éclairer de bonheur et de bonne humeur... c'est pourquoi j'ai décidé de lui faire la cour !;Meine Konkubine, [target_consort.GetTitledFirstNameNoRegnal], hat nicht viel für mich übrig. Obwohl Liebesgefühle nicht zwingend notwendig sind, würde ich ihr hübsches Gesicht gerne lächeln und lachen sehen... daher habe ich beschlossen, ihr meine romantische Seite zu zeigen!;;No gusto mucho a mi concubina, [target_consort.GetTitledFirstNameNoRegnal]. Aunque el amor no es necesario, me gustaría ver su bello rostro iluminado con sonrisas y risas... ¡así que he decidido enamorarla!;;;;;;;;;x
EVTOPTA_WOL_590;Turn on the charm;Se servir de mon charme;Charme spielen lassen;;Enciende el encanto;;;;;;;;;x
EVTTOOLTIP_WoL_591;The seduction of [This.GetFirstName] begins;La séduction de [This.GetFirstName] commence;Die Verführung von [This.GetFirstName] beginnt;;La seducción de [This.GetFirstName] comienza;;;;;;;;;x
EVTDESC_WOL_592;I did get my [GetFromRelation] [From.GetFirstName] to laugh today, as I told her a silly joke about two squirrels. I think she is warming up to me...;Aujourd'hui, je suis parvenu à faire rire ma [GetFromRelation] [From.GetFirstName] en lui racontant une blague niaise à propos de deux écureuils. Je pense qu'elle se rapproche de moi...;Ich habe es heute geschafft, meine [GetFromRelation] [From.GetFirstName] zum Lachen zu bringen, indem ich ihr einen dummen Witz über zwei Eichhörnchen erzählte. Ich glaube, sie taut langsam auf...;;Conseguí que mi [GetFromRelation] [From.GetFirstName] se riese hoy, contándole una broma sobre dos ardillas. Creo que me estoy ganando su afecto...;;;;;;;;;x
EVTDESC_WOL_592_B;I can tell my [GetFromRelation] [From.GetFirstName] is finally falling in love with me. She snuggled up to me as we watched the sunset together from the roof of the great tower.;Je peux voir que ma [GetFromRelation] [From.GetFirstName] est enfin sur le point de tomber pour moi. Elle s'est blottie contre moi pendant que nous admirions le coucher de soleil depuis le toit de la grande tour.;Ich erkenne deutlich, dass meine [GetFromRelation] [From.GetFirstName] sich endlich in mich verliebt. Sie schmiegte sich an mich, als wir gemeinsam den Sonnenuntergang vom Dach des großen Turms aus betrachteten.;;Puedo decir que a mi [GetFromRelation] [From.GetFirstName] finalmente se está enamorando de mí. Se acurruca a mí, mientras mirábamos la puesta del sol juntos desde tejado de la gran torre.;;;;;;;;;x
EVTOPTA_WOL_592;Good, that gladdens me!;Très bien, cela me fait plaisir !;Gut, das freut mich!;;¡Bien, eso me alegra!;;;;;;;;;x
EVTDESC_WOL_593;Thanks to my romantic efforts, sweet [From.GetFirstName], my [GetFromRelation], has also become my lover. It feels great to be rid of the cold awkwardness around her!;Grâce à mes efforts romantiques, [From.GetFirstName], ma [GetFromRelation], est également devenue ma bien-aimée. Je suis enfin débarrassé du sentiment d'embarras qui pesait sur notre relation !;Dank meiner romantischen Bemühungen ist die liebliche [From.GetFirstName], meine [GetFromRelation], nun auch meine Liebhaberin. Die Tatsache, dass ihre kühle Beklemmtheit nun der Vergangenheit angehört, verschafft mir ein großartiges Gefühl!;;Gracias a mis esfuerzos románticos, la dulce [From.GetFirstName], mi [GetFromRelation], también se ha convertido en mi amante. ¡Es tan agradable haberse librado de la torpeza entorno a ella!;;;;;;;;;x
EVTOPTA_WOL_593;Finally!;Enfin !;Endlich!;;¡Por fin!;;;;;;;;;x
EVTDESC_WOL_594;Today, [From.GetFirstName], my [GetFromRelation], confessed that she has forgiven me for her abduction. She has grown to like her new life in [Root.Capital.Capital.GetName]... and me.;Aujourd'hui, [From.GetFirstName], ma [GetFromRelation], a confessé sa volonté de me pardonner pour son enlèvement. Elle affirme s'être habituée à sa nouvelle vie à [Root.Capital.Capital.GetName]... et avec moi.;Heute vertraute [From.GetFirstName], meine [GetFromRelation], mir an, dass sie mir für ihre Entführung vergeben hat. Sie hat mittlerweile an ihrem neuen Leben in [Root.Capital.Capital.GetName] Gefallen gefunden... und auch an mir.;;Hoy, [From.GetFirstName], mi [GetFromRelation], admitió que me ha perdonado por su secuestro. Ha llegado a amar su nueva vida en [Root.Capital.Capital.GetName]. .. y a mí.;;;;;;;;;x
EVTOPTA_WOL_594;I am relieved!;Quel soulagement !;Ich bin erleichtert!;;¡Me siento aliviado!;;;;;;;;;x
EVTDESC_WOL_595;My [GetFromRelation] [From.GetFirstName] is not warming up to me at all. She laughs at my jokes, true, but not because she finds them funny, but with scorn. She told me outright that she despises me!;Ma [GetFromRelation] [From.GetFirstName] ne se rapproche pas du tout de moi. Elle rit à mes blagues, c'est bien vrai, mais non pas car elle y voit de l'humour, plutôt par mépris. Elle a même été jusqu'à me dire qu'elle me détestait !;Ich kann meine [GetFromRelation] [From.GetFirstName] einfach nicht für mich einnehmen. Sie lacht über meine Witze, das stimmt, aber nicht, weil sie sie lustig findet, sondern aus Verachtung. Sie sagte mir ins Gesicht, dass sie mich verabscheut!;;Mi [GetFromRelation] [From.GetFirstName] no me está cogiendo cariño. Cierto, se ríe con mis chistes, pero no porque los encuentre graciosos, sino con desprecio. ¡Me ha dicho directamente que me desprecia!;;;;;;;;;x
EVTOPTA_WOL_595;I'll just have to keep at it!;Je devrai persévérer !;Trotzdem darf ich nicht lockerlassen!;;¡Sólo tengo que seguir intentándolo!;;;;;;;;;x
EVTOPTB_WOL_595;I give up. Perhaps I should put her aside...;J'abandonne. Peut-être devrais-je la mettre de côté...;Ich gebe auf. Vielleicht sollte ich sie nicht mehr beachten...;;Me rindo. Quizás debería dejarla de lado...;;;;;;;;;x
EVTDESC_WOL_1150;Having many lovers is exciting and fulfilling. So much love, so much desire... but so little time! I feel like I'm burning the candle at both ends.;Une aventure remplie de plusieurs amants est si excitante et épanouissante. Tant d'amour, tant de désir... et si peu de temps. J'ai l'impression de brûler la chandelle par les deux bouts.;Es ist aufregend und erfüllend, viele Liebespartner zu haben. So viel Liebe, so viel Lust... so wenig Zeit. Ich habe das Gefühl, als würde ich mir zu viel zumuten.;;Tener muchos amantes es emocionante y satisfactorio. Tanto amor, tanto deseo... tan poco tiempo. Siento que paso los días en vela.;;;;;;;;;x
EVTOPTA_WOL_1150;I can make this work!;Je peux m'en sortir !;Irgendwie wird es schon gehen!;;¡Puedo hacer que esto funcione bien!;;;;;;;;;x
EVTOPTB_WOL_1150;Break up with [first_lover.GetTitledFirstNameNoRegnal];Rompre avec [first_lover.GetTitledFirstNameNoRegnal];Ich trenne mich von [first_lover.GetTitledFirstNameNoRegnal];;Rompe la relación con [first_lover.GetTitledFirstNameNoRegnal];;;;;;;;;x
EVTOPTC_WOL_1150;Break up with [second_lover.GetTitledFirstNameNoRegnal];Rompre avec [second_lover.GetTitledFirstNameNoRegnal];Ich trenne mich von [second_lover.GetTitledFirstNameNoRegnal];;Rompe la relación con [second_lover.GetTitledFirstNameNoRegnal];;;;;;;;;x
EVTOPTD_WOL_1150;Break up with [third_lover.GetTitledFirstNameNoRegnal];Rompre avec [third_lover.GetTitledFirstNameNoRegnal];Ich trenne mich von [third_lover.GetTitledFirstNameNoRegnal];;Rompe la relación con [third_lover.GetTitledFirstNameNoRegnal];;;;;;;;;x
EVTDESC_WOL_1160;My beloved [my_lover.GetTitledFirstNameNoRegnal] is suffering from [my_lover.GetPossPronoun] bad marriage with [my_lover.Spouse.GetTitledFirstName]. Perhaps I should suggest a romantic retreat to the countryside, just the two of us (and our most trusted retainers)?;[my_lover.GetTitledFirstNameNoRegnal], mon amour, souffre de son mauvais mariage avec [my_lover.Spouse.GetTitledFirstName]. Peut-être devrais-je suggérer une escapade romantique à la campagne, rien que tous les deux (et nos domestiques les plus dignes de confiance) ?;[my_lover.GetTitledFirstNameNoRegnal], innig geliebt von mir, leidet unter einer kaputten Ehe mit [my_lover.Spouse.GetTitledFirstName]. Vielleicht sollten wir ein romantisches Wochenende auf dem Land verbringen, nur wir zwei (und unsere getreuesten Bediensteten)?;;Mi amor, [my_lover.GetTitledFirstNameNoRegnal], sufre un mal matrimonio con [my_lover.GetPossPronoun] [my_lover.Spouse.GetTitledFirstName]. ¿Quizá debería sugerir una escapada romántica al campo, nosotros dos solos, (y nuestros sirvientes más leales)?;;;;;;;;;x
EVTOPTA_WOL_1160;I yearn for [my_lover.GetPossPronoun] embrace!;Je suis en manque de son toucher !;Ich sehne mich nach einer Umarmung!;;¡Anhelo su abrazo!;;;;;;;;;x
EVTOPTB_WOL_1160;No. What if [my_lover.Spouse.GetFirstName] were to find out?;Non. Que se passerait-il si [my_lover.Spouse.GetFirstName] découvrait la vérité ?;Nein. Was wäre, wenn [my_lover.Spouse.GetFirstName] dies herausfinden würde?;;No. ¿Y si [my_lover.Spouse.GetFirstName] lo averigua?;;;;;;;;;x
EVTTOOLTIP_WoL_1161;The suggestion is made. [This.GetTitledFirstNameNoRegnal] gets to decide...;La suggestion est faite. [This.GetTitledFirstNameNoRegnal] doit prendre la décision...;Der Vorschlag wurde überbracht. [This.GetTitledFirstNameNoRegnal] hat es nun in der Hand...;;Sugerencia hecha. [This.GetTitledFirstNameNoRegnal] puede decidir...;;;;;;;;;x
EVTDESC_WOL_1161;Ripped pillows, broken furniture, shattered vases... My marriage to [Root.Spouse.GetFirstName] has devolved into an unending torment of bitter arguments and fiery rows. I would be depressed, but my lover, [From.GetTitledFirstNameNoRegnal], just suggested that we retire to the countryside for a few days of carefree romance and passion!;Coussins déchirés, meubles cassés, vases brisés... Mon mariage à [Root.Spouse.GetFirstName] a dégénéré en un tourment infini de disputes furieuses et de querelles futiles. La dépression s'emparerait normalement de moi, mais mon amant, [From.GetTitledFirstNameNoRegnal], vient tout juste de suggérer une escapade à la campagne pour quelques jours de passion et de romance !;Zerrissene Kissen, kaputte Möbel, zerbrochene Vasen... Meine Ehe mit [Root.Spouse.GetFirstName] hat sich in ein nicht enden wollendes Martyrium aus erbitterten Streits und heftigen Auseinandersetzungen verwandelt. Grund genug, deprimiert zu sein, aber [From.GetTitledFirstNameNoRegnal] hat nun vorgeschlagen, dass wir uns für ein paar Tage aufs Land zurückziehen und uns sorgloser Romantik und Leidenschaft hingeben sollten!;;Almohadas rasgadas, muebles rotos, jarrones destrozados. Mi matrimonio con [Root.Spouse.GetFirstName] se ha convertido en un tormento sin fin de amargas discusiones y fieras peleas. ¡Me deprimiría, pero mi amante, [From.GetTitledFirstNameNoRegnal], acaba de sugerir que nos retiremos al campo para tener unos días de romance despreocupado y pasión!;;;;;;;;;x
